"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2018-Q3","Q3-2018","IDX","Index","0","Units","2015_100","2015=100",103.558,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2018-Q4","Q4-2018","IDX","Index","0","Units","2015_100","2015=100",104.5913,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2019-Q1","Q1-2019","IDX","Index","0","Units","2015_100","2015=100",102.5915,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2019-Q2","Q2-2019","IDX","Index","0","Units","2015_100","2015=100",102.6581,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2019-Q3","Q3-2019","IDX","Index","0","Units","2015_100","2015=100",101.5915,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2019-Q4","Q4-2019","IDX","Index","0","Units","2015_100","2015=100",97.92517,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2020-Q1","Q1-2020","IDX","Index","0","Units","2015_100","2015=100",98.32514,,
"PRINTO01","Production of total industry sa, Index","JPN","Japan","Q","Quarterly","2020-Q2","Q2-2020","IDX","Index","0","Units","2015_100","2015=100",82.69311,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1991-Q1","Q1-1991","IDX","Index","0","Units","2015_100","2015=100",68.78661,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1991-Q2","Q2-1991","IDX","Index","0","Units","2015_100","2015=100",67.84776,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1991-Q3","Q3-1991","IDX","Index","0","Units","2015_100","2015=100",69.75236,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1991-Q4","Q4-1991","IDX","Index","0","Units","2015_100","2015=100",70.71369,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1992-Q1","Q1-1992","IDX","Index","0","Units","2015_100","2015=100",71.30834,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1992-Q2","Q2-1992","IDX","Index","0","Units","2015_100","2015=100",72.58549,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1992-Q3","Q3-1992","IDX","Index","0","Units","2015_100","2015=100",70.16187,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1992-Q4","Q4-1992","IDX","Index","0","Units","2015_100","2015=100",72.00826,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1993-Q1","Q1-1993","IDX","Index","0","Units","2015_100","2015=100",74.36069,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1993-Q2","Q2-1993","IDX","Index","0","Units","2015_100","2015=100",75.49545,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1993-Q3","Q3-1993","IDX","Index","0","Units","2015_100","2015=100",77.47695,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1993-Q4","Q4-1993","IDX","Index","0","Units","2015_100","2015=100",76.83169,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1994-Q1","Q1-1994","IDX","Index","0","Units","2015_100","2015=100",77.87575,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1994-Q2","Q2-1994","IDX","Index","0","Units","2015_100","2015=100",78.63811,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1994-Q3","Q3-1994","IDX","Index","0","Units","2015_100","2015=100",81.68911,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1994-Q4","Q4-1994","IDX","Index","0","Units","2015_100","2015=100",82.05213,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1995-Q1","Q1-1995","IDX","Index","0","Units","2015_100","2015=100",81.98605,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1995-Q2","Q2-1995","IDX","Index","0","Units","2015_100","2015=100",81.74858,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1995-Q3","Q3-1995","IDX","Index","0","Units","2015_100","2015=100",81.58715,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1995-Q4","Q4-1995","IDX","Index","0","Units","2015_100","2015=100",82.01031,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1996-Q1","Q1-1996","IDX","Index","0","Units","2015_100","2015=100",83.01894,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1996-Q2","Q2-1996","IDX","Index","0","Units","2015_100","2015=100",83.60493,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1996-Q3","Q3-1996","IDX","Index","0","Units","2015_100","2015=100",83.04884,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1996-Q4","Q4-1996","IDX","Index","0","Units","2015_100","2015=100",84.16055,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1997-Q1","Q1-1997","IDX","Index","0","Units","2015_100","2015=100",83.2443,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1997-Q2","Q2-1997","IDX","Index","0","Units","2015_100","2015=100",85.34658,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1997-Q3","Q3-1997","IDX","Index","0","Units","2015_100","2015=100",83.43251,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1997-Q4","Q4-1997","IDX","Index","0","Units","2015_100","2015=100",83.34605,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1998-Q1","Q1-1998","IDX","Index","0","Units","2015_100","2015=100",83.09492,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1998-Q2","Q2-1998","IDX","Index","0","Units","2015_100","2015=100",82.56238,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1998-Q3","Q3-1998","IDX","Index","0","Units","2015_100","2015=100",82.55038,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1998-Q4","Q4-1998","IDX","Index","0","Units","2015_100","2015=100",81.498,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1999-Q1","Q1-1999","IDX","Index","0","Units","2015_100","2015=100",83.25806,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1999-Q2","Q2-1999","IDX","Index","0","Units","2015_100","2015=100",82.06024,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1999-Q3","Q3-1999","IDX","Index","0","Units","2015_100","2015=100",84.11201,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","1999-Q4","Q4-1999","IDX","Index","0","Units","2015_100","2015=100",86.30482,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2000-Q1","Q1-2000","IDX","Index","0","Units","2015_100","2015=100",87.05725,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2000-Q2","Q2-2000","IDX","Index","0","Units","2015_100","2015=100",86.33054,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2000-Q3","Q3-2000","IDX","Index","0","Units","2015_100","2015=100",86.92734,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2000-Q4","Q4-2000","IDX","Index","0","Units","2015_100","2015=100",87.53198,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2001-Q1","Q1-2001","IDX","Index","0","Units","2015_100","2015=100",86.1291,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2001-Q2","Q2-2001","IDX","Index","0","Units","2015_100","2015=100",88.07055,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2001-Q3","Q3-2001","IDX","Index","0","Units","2015_100","2015=100",86.68436,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2001-Q4","Q4-2001","IDX","Index","0","Units","2015_100","2015=100",86.45306,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2002-Q1","Q1-2002","IDX","Index","0","Units","2015_100","2015=100",86.68654,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2002-Q2","Q2-2002","IDX","Index","0","Units","2015_100","2015=100",90.73878,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2002-Q3","Q3-2002","IDX","Index","0","Units","2015_100","2015=100",93.80338,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2002-Q4","Q4-2002","IDX","Index","0","Units","2015_100","2015=100",95.6669,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2003-Q1","Q1-2003","IDX","Index","0","Units","2015_100","2015=100",95.55485,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2003-Q2","Q2-2003","IDX","Index","0","Units","2015_100","2015=100",92.96392,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2003-Q3","Q3-2003","IDX","Index","0","Units","2015_100","2015=100",94.92282,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2003-Q4","Q4-2003","IDX","Index","0","Units","2015_100","2015=100",95.8584,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2004-Q1","Q1-2004","IDX","Index","0","Units","2015_100","2015=100",98.82133,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2004-Q2","Q2-2004","IDX","Index","0","Units","2015_100","2015=100",98.74518,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2004-Q3","Q3-2004","IDX","Index","0","Units","2015_100","2015=100",98.03043,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2004-Q4","Q4-2004","IDX","Index","0","Units","2015_100","2015=100",97.32884,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2005-Q1","Q1-2005","IDX","Index","0","Units","2015_100","2015=100",97.32014,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2005-Q2","Q2-2005","IDX","Index","0","Units","2015_100","2015=100",99.50632,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2005-Q3","Q3-2005","IDX","Index","0","Units","2015_100","2015=100",99.72908,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2005-Q4","Q4-2005","IDX","Index","0","Units","2015_100","2015=100",97.33962,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2006-Q1","Q1-2006","IDX","Index","0","Units","2015_100","2015=100",98.47237,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2006-Q2","Q2-2006","IDX","Index","0","Units","2015_100","2015=100",97.98407,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2006-Q3","Q3-2006","IDX","Index","0","Units","2015_100","2015=100",95.01818,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2006-Q4","Q4-2006","IDX","Index","0","Units","2015_100","2015=100",98.27749,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2007-Q1","Q1-2007","IDX","Index","0","Units","2015_100","2015=100",98.08932,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2007-Q2","Q2-2007","IDX","Index","0","Units","2015_100","2015=100",99.30148,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2007-Q3","Q3-2007","IDX","Index","0","Units","2015_100","2015=100",103.317,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2007-Q4","Q4-2007","IDX","Index","0","Units","2015_100","2015=100",105.4593,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2008-Q1","Q1-2008","IDX","Index","0","Units","2015_100","2015=100",103.7309,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2008-Q2","Q2-2008","IDX","Index","0","Units","2015_100","2015=100",104.1552,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2008-Q3","Q3-2008","IDX","Index","0","Units","2015_100","2015=100",99.6888,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2008-Q4","Q4-2008","IDX","Index","0","Units","2015_100","2015=100",92.21313,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2009-Q1","Q1-2009","IDX","Index","0","Units","2015_100","2015=100",91.90531,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2009-Q2","Q2-2009","IDX","Index","0","Units","2015_100","2015=100",89.30301,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2009-Q3","Q3-2009","IDX","Index","0","Units","2015_100","2015=100",93.86147,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2009-Q4","Q4-2009","IDX","Index","0","Units","2015_100","2015=100",99.87694,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2010-Q1","Q1-2010","IDX","Index","0","Units","2015_100","2015=100",98.78624,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2010-Q2","Q2-2010","IDX","Index","0","Units","2015_100","2015=100",99.40959,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2010-Q3","Q3-2010","IDX","Index","0","Units","2015_100","2015=100",95.9926,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2010-Q4","Q4-2010","IDX","Index","0","Units","2015_100","2015=100",95.13285,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2011-Q1","Q1-2011","IDX","Index","0","Units","2015_100","2015=100",95.14786,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2011-Q2","Q2-2011","IDX","Index","0","Units","2015_100","2015=100",95.38368,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2011-Q3","Q3-2011","IDX","Index","0","Units","2015_100","2015=100",95.9545,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2011-Q4","Q4-2011","IDX","Index","0","Units","2015_100","2015=100",91.7478,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2012-Q1","Q1-2012","IDX","Index","0","Units","2015_100","2015=100",94.3391,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2012-Q2","Q2-2012","IDX","Index","0","Units","2015_100","2015=100",95.06903,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2012-Q3","Q3-2012","IDX","Index","0","Units","2015_100","2015=100",94.63932,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2012-Q4","Q4-2012","IDX","Index","0","Units","2015_100","2015=100",96.07038,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2013-Q1","Q1-2013","IDX","Index","0","Units","2015_100","2015=100",95.55846,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2013-Q2","Q2-2013","IDX","Index","0","Units","2015_100","2015=100",96.05651,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2013-Q3","Q3-2013","IDX","Index","0","Units","2015_100","2015=100",94.89207,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2013-Q4","Q4-2013","IDX","Index","0","Units","2015_100","2015=100",95.49075,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2014-Q1","Q1-2014","IDX","Index","0","Units","2015_100","2015=100",97.87933,,
"PRINTO01","Production of total industry sa, Index","NZL","New Zealand","Q","Quarterly","2014-Q2","Q2-2014","IDX","Index","0","Units","2015_100","2015=100",98.12131,,
